file,line,token,scope,context
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,7,p_m,baseline or explicit boundary prose,manufacturing-service price \(p_m\) as fixed and conjectured. Market
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,8,p_m,baseline or explicit boundary prose,consistency for \(p_m^*\) is imposed in the capacity-market section below.
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,15,W_i^,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,15,q,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,15,m,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,17,s(q),baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,17,q,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,17,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,17,k_i,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,19,m,baseline or explicit boundary prose,"F_I(m,k_i)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,19,k_i,baseline or explicit boundary prose,"F_I(m,k_i)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,22,k_i,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I=+\infty\) and"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,22,m,baseline or explicit boundary prose,"If \(k_i<\underline{k}(m)\), then \(F_I=+\infty\) and"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,23,W_i^,baseline or explicit boundary prose,"\(W_i^I=-\infty\), so internal production is unavailable. This is an extended-value convention;"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,26,p_m,baseline or explicit boundary prose,"At a conjectured CMO capacity price \(p_m\), retained entrusted manufacturing"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,30,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,30,q,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,30,m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,30,M,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,30,p_m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,32,s(q),baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,32,q,baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,32,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,33,m,baseline or explicit boundary prose,-F_E(m)-p_m b(m)\\
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,33,p_m,baseline or explicit boundary prose,-F_E(m)-p_m b(m)\\
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,33,m,baseline or explicit boundary prose,-F_E(m)-p_m b(m)\\
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,34,\tau_E,baseline or explicit boundary prose,&-\mu_E-\tau_E(M).
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,34,M,baseline or explicit boundary prose,&-\mu_E-\tau_E(M).
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,40,p_m,baseline or explicit boundary prose,"In particular, \(p_m b(m)\) is not contained in \(c_E(m)\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,40,m,baseline or explicit boundary prose,"In particular, \(p_m b(m)\) is not contained in \(c_E(m)\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,40,m,baseline or explicit boundary prose,"In particular, \(p_m b(m)\) is not contained in \(c_E(m)\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,43,q,baseline or explicit boundary prose,"function \(T(q,m)\), and normalize abandonment or indefinite delay to zero:"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,43,m,baseline or explicit boundary prose,"function \(T(q,m)\), and normalize abandonment or indefinite delay to zero:"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,45,W^,baseline or explicit boundary prose,"W^T(q,m)=T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,45,q,baseline or explicit boundary prose,"W^T(q,m)=T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,45,m,baseline or explicit boundary prose,"W^T(q,m)=T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,45,q,baseline or explicit boundary prose,"W^T(q,m)=T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,45,m,baseline or explicit boundary prose,"W^T(q,m)=T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,47,W^,baseline or explicit boundary prose,W^A=0.
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,57,q,baseline or explicit boundary prose,"W_i(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,57,m,baseline or explicit boundary prose,"W_i(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,57,M,baseline or explicit boundary prose,"W_i(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,57,p_m,baseline or explicit boundary prose,"W_i(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,60,W_i^,baseline or explicit boundary prose,"W_i^I(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,60,q,baseline or explicit boundary prose,"W_i^I(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,60,m,baseline or explicit boundary prose,"W_i^I(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,61,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,61,q,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,61,m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,61,M,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,61,p_m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,62,W^,baseline or explicit boundary prose,"W^T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,62,q,baseline or explicit boundary prose,"W^T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,62,m,baseline or explicit boundary prose,"W^T(q,m),"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,63,W^,baseline or explicit boundary prose,W^A
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,69,q,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,69,m,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,69,M,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,69,p_m,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,73,W_i^,baseline or explicit boundary prose,"W_i^I(q,m), & r=I,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,73,q,baseline or explicit boundary prose,"W_i^I(q,m), & r=I,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,73,m,baseline or explicit boundary prose,"W_i^I(q,m), & r=I,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,74,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m), & r=E,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,74,q,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m), & r=E,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,74,m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m), & r=E,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,74,M,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m), & r=E,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,74,p_m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m), & r=E,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,75,W^,baseline or explicit boundary prose,"W^T(q,m), & r=T,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,75,q,baseline or explicit boundary prose,"W^T(q,m), & r=T,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,75,m,baseline or explicit boundary prose,"W^T(q,m), & r=T,\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,76,W^,baseline or explicit boundary prose,"W^A, & r=A."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,87,M,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\) implies \(W_i^E=-\infty\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,87,\tau_E,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\) implies \(W_i^E=-\infty\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,87,W_i^,baseline or explicit boundary prose,"When \(M=0\), \(\tau_E(0)=+\infty\) implies \(W_i^E=-\infty\)."
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,88,p_m,baseline or explicit boundary prose,"At fixed \(p_m\), the binary reform comparison is therefore"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,q,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,m,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,p_m,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,q,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,m,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,91,p_m,baseline or explicit boundary prose,"&W_i(q,m;1,p_m)-W_i(q,m;0,p_m)\\"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,q,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,p_m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,q,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,W^,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,q,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,94,m,baseline or explicit boundary prose,"W_i^E(q,m;1,p_m),W_i^I(q,m),W^T(q,m),0"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,W_i^,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,q,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,m,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,W^,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,q,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,96,m,baseline or explicit boundary prose,"&\qquad\quad-\max\!\left\{W_i^I(q,m),W^T(q,m),0\right\}"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,109,q,baseline or explicit boundary prose,"For fixed \(q,m,M,p_m\) with finite \(\tau_E(M)\) and internal"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,109,m,baseline or explicit boundary prose,"For fixed \(q,m,M,p_m\) with finite \(\tau_E(M)\) and internal"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,109,M,baseline or explicit boundary prose,"For fixed \(q,m,M,p_m\) with finite \(\tau_E(M)\) and internal"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,109,p_m,baseline or explicit boundary prose,"For fixed \(q,m,M,p_m\) with finite \(\tau_E(M)\) and internal"
paper/model_rebuild/revision_20260907/04_route_values_and_sorting.tex,109,\tau_E,baseline or explicit boundary prose,"For fixed \(q,m,M,p_m\) with finite \(\tau_E(M)\) and internal"
