"object_id","legacy_object","source_file","line","context_kind","enclosing_labels","text"
"CW-03","retained_continuation_v","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1305","appendix;calibration-or-empirical;narrative-paragraph","","This is a change in a composite payoff-and-realization wedge, not the primitive change in $\tau^E$. It reduces to a scaled change in $\tau^E$ only under restrictive normalizations that hold CMO support costs, residual holder burden, internal production cost, relative realization, route-specific returns, and retained continuation value fixed. This is not the baseline interpretation when the MAH-style entrusted route was institutionally unavailable before the reform."
"CW-03","retained_continuation_v","research_notes/model_notes/00_model_closure_status.md","30","legacy-note","","=\zeta_i^E(\eta,p_m)(\bar R_i^E+v)"
"CW-03","retained_continuation_v","research_notes/model_notes/01_symbols_and_objects.md","38","legacy-note","","| \(R_i^{event}\), \(\bar R_i^E\) | route-period commercialization returns | Separate from existing-stock flow payoff and continuation value |"
"CW-03","retained_continuation_v","research_notes/model_notes/01_symbols_and_objects.md","39","legacy-note","","| \(v\) | marginal continuation value of one retained realized product | Added only through retained realized routes |"
"CW-03","retained_continuation_v","research_notes/model_notes/01_symbols_and_objects.md","40","legacy-note","","| \(\rho^r\) | retained-stock indicator | \(\rho^I=\rho^E=1\); \(\rho^T=\rho^A=0\) |"
"CW-03","retained_continuation_v","research_notes/model_notes/01_symbols_and_objects.md","44","legacy-note","","| \(G_i^r\) | planning-stage route payoff | Includes route-period payoff, retained continuation value where applicable, and planning costs |"
"CW-03","retained_continuation_v","research_notes/model_notes/02_equation_dependency_map.md","33","legacy-note","","G_i^I=\zeta_i^I(R_i^{event}+v)-C^I(k_i),"
"CW-03","retained_continuation_v","research_notes/model_notes/02_equation_dependency_map.md","38","legacy-note","","=\zeta_i^E(\eta,p_m)(\bar R_i^E+v)"
"CW-03","retained_continuation_v","research_notes/model_notes/02_equation_dependency_map.md","156","legacy-note","","The retained-stock transition is a conditional expectation:"
"CW-03","retained_continuation_v","research_notes/model_notes/03_assumptions_and_scope.md","10","legacy-note","","6. Existing-stock flow payoff, route-period commercialization payoff, and marginal continuation value are distinct objects."
"CW-03","retained_continuation_v","research_notes/model_notes/04_comparative_statics_checklist.md","26","legacy-note","","=(\bar R_i^E+v)\zeta_{i\eta}^E-\tau_{i\eta}^E\ge0,"
"CW-03","retained_continuation_v","research_notes/model_notes/04_comparative_statics_checklist.md","31","legacy-note","","=(\bar R_i^E+v)\zeta_{ip}^E-1<0."
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","42","legacy-note","","| \(R_i^{event}\), \(\bar R_i^E\) | route-period commercialization payoff after realization | Excludes retained-stock continuation value |"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","43","legacy-note","","| \(\pi n_{it}\) | current flow payoff from existing retained stock | Does not include the new project's route-period payoff |"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","44","legacy-note","","| \(v_t\) | marginal continuation value of one additional retained realized product | Enters retained route values only through realization |"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","52","legacy-note","","=\zeta_i^I(R_i^{event}+v)-C^I(k_i),"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","57","legacy-note","","=\zeta_i^E(\bar R_i^E+v)"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","78","legacy-note","","V_t(n_{it};\cdot)=A_t(\cdot)+v_t n_{it},"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","87","legacy-note","","In a stationary bounded environment, \(\beta(1-\delta)<1\) keeps the marginal retained-stock value finite."
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","124","legacy-note","","3. continuation value is added only for retained realized routes;"
"CW-03","retained_continuation_v","research_notes/model_notes/06_bellman_accounting.md","128","legacy-note","","7. transfer and abandonment do not add to retained stock."
"CW-03","retained_continuation_v","research_notes/model_notes/10_main_appendix_consistency_audit.md","29","legacy-note","","| Bellman transition | Conditional expectation of next-period retained stock | Appendix formalizes the main-text timing |"
"CW-03","retained_continuation_v","research_notes/model_notes/11_proposition_dependency_audit.md","34","legacy-note","","=(\bar R_i^E+v)\zeta_{i\eta}^E-\tau_{i\eta}^E,"
"CW-03","retained_continuation_v","research_notes/model_notes/11_proposition_dependency_audit.md","37","legacy-note","","=(\bar R_i^E+v)\zeta_{ip}^E-1."
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model.tex","90","narrative-paragraph","","The discount factor satisfies $\beta\in(0,1)$, R\&D cost has $\kappa>0$, internal production cost $C^I(k_i)$ is weakly decreasing in internal manufacturing capability, and route-realization probabilities lie in $[0,1]$. Conditional on $M=1$, $\tau_{i\eta}^E(\eta)\le0$, $\zeta_{i\eta}^E(\eta,p_m)\ge0$, and $\zeta_{ip}^E(\eta,p_m)\le0$. In the baseline, $M$ and $\eta$ do not directly shift $a_i$, the market-return objects, or the residual burden $\mu_i^E$."
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model.tex","115","equation","eq:GA;eq:GE;eq:GI;eq:GT","&=\zeta_i^I\left[R_i^{event}+v\right]-C^I(k_i),"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model.tex","126","narrative-paragraph","","The costs $C^I(k_i)$, $p_m$, $\tau_i^E$, and $\mu_i^E$ are expected planning-stage commitments and resource costs, so they are not multiplied by $\zeta_i^r$. If a component is paid only after realization, its success-contingent expectation is included in the corresponding cost object. This convention prevents success probabilities from being counted twice. The transfer route is non-retained; abandonment or delay is the normalized outside option."
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model.tex","318","equation;proposition","eq:direct_x_eta;eq:dPEdk;prop:heterogeneity","\frac{\partial G_i^I}{\partial k_i}=-C_k^I(k_i)>0,"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","200","appendix;narrative-paragraph","","In the baseline, $M$ and $\eta$ do not directly shift $a_i$, $R^{event}$, $\bar R_i^E$, $C^I(k_i)$, or $\mu_i^E$. Conditional on $M=1$, $\tau_{i\eta}^E\le0$, $\zeta_{i\eta}^E\ge0$, and $\zeta_{ip}^E\le0$. Thus MAH operates through route availability, the entrusted-route policy friction, route-specific implementation, and the equilibrium qualified-support cost."
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","251","appendix;equation","eq:GA;eq:GE;eq:GI;eq:GT","&=\zeta^I_{i,t+1}\left[R^{event}_{i,t+1}+v_{t+1}\right]-C^I(k_i),"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","262","appendix;narrative-paragraph","","Here $C^I(k_i)$, $p_m^*$, $\tau_i^E$, and $\mu_i^E$ are expected route-planning commitments or resource costs. They are not multiplied by $\zeta_i^r$; any success-contingent payment enters through its planning-stage expectation. This convention prevents realization risk from being counted twice. Internal production cost satisfies"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","264","appendix;equation","eq:CIderiv","\frac{\partial C^I(k_i)}{\partial k_i}<0,"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","271","appendix;equation","eq:CI_example","C^I(k_i)=F_I+\frac{\bar c_I}{k_i},"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","275","appendix;narrative-paragraph","","where $F_I$ is the fixed internal commercialization burden and $\bar c_I/k_i$ captures the idea that higher manufacturing capability lowers the cost of internal production. The main comparative statics require only $C_k^I(k_i)<0$; the closed-form results do not depend on this specific functional form."
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","639","appendix;equation","eq:dPEdk_appendix","\frac{\partial G_i^I}{\partial k_i}=-C_k^I(k_i)>0,"
"CW-04","C_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","1271","appendix;calibration-or-empirical;narrative-paragraph","","G_i^I=\zeta_i^I(R_i^{event}+v)-C^I(k_i),"
"CW-04","C_internal","research_notes/model_notes/01_symbols_and_objects.md","25","legacy-note","","| \(k_i\) | internal manufacturing capability | Higher \(k_i\) lowers \(C^I(k_i)\) |"
"CW-04","C_internal","research_notes/model_notes/01_symbols_and_objects.md","28","legacy-note","","| \(C^I(k_i)\) | planning-stage internal production cost | Not multiplied by a realization probability |"
"CW-04","C_internal","research_notes/model_notes/02_equation_dependency_map.md","33","legacy-note","","G_i^I=\zeta_i^I(R_i^{event}+v)-C^I(k_i),"
"CW-04","C_internal","research_notes/model_notes/03_assumptions_and_scope.md","20","legacy-note","","- internal production technology \(C^I(k_i)\);"
"CW-04","C_internal","research_notes/model_notes/04_comparative_statics_checklist.md","78","legacy-note","","\frac{\partial G_i^I}{\partial k_i}=-C_k^I(k_i)>0,"
"CW-04","C_internal","research_notes/model_notes/06_bellman_accounting.md","52","legacy-note","","=\zeta_i^I(R_i^{event}+v)-C^I(k_i),"
"CW-04","C_internal","research_notes/model_notes/11_proposition_dependency_audit.md","25","legacy-note","","| Research and manufacturing heterogeneity | \(C_k^I<0\), internal route feasible, fixed-cost direct comparison where stated | High \(a_i\) scales response; high \(k_i\) lowers entrusted-route relevance | Cross-partial sign requires the stated independence restrictions |"
"CW-05","h_internal","paper/manuscript/mah_route_indicator_friction_model.tex","84","narrative-paragraph","","\theta_i=(a_i,k_i,h_i^I,q_i^E,\mu_i^E,S_i,\tau_i^T),"
"CW-05","h_internal","paper/manuscript/mah_route_indicator_friction_model.tex","86","narrative-paragraph","","where $a_i$ is effective research productivity in generating route-planning-stage projects, $k_i$ indexes internal manufacturing capability, $h_i^I$ indicates whether internal production is feasible, $q_i^E$ indicates technical and regulatory eligibility for qualified entrusted production, $\mu_i^E$ is the residual holder-side burden under entrusted production, $S_i$ is the gross non-retained transfer or out-licensing value, and $\tau_i^T$ is the transfer-route friction. The indicator $q_i^E$ does not mean that a producer match has already been secured; scarcity and matching pressure are summarized by the equilibrium support cost below. Project subscripts are suppressed in the main text."
"CW-05","h_internal","paper/manuscript/mah_route_indicator_friction_model.tex","100","equation","eq:routeset","\{A,T\}\cup \{I:h_i^I=1\}\cup \{E:M=1,\ q_i^E=1\}."
"CW-05","h_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","92","appendix;narrative-paragraph","","Firm primitives & $a_i,\kappa,k_i,h_i^I,q_i^E,\mu_i^E,S_i,\tau_i^T$ & Taken as firm characteristics or cost parameters & Not separately identified from approval records alone \\"
"CW-05","h_internal","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","129","appendix;narrative-paragraph","","(h_i^I,q_i^E,S_i,\tau_i^T,\mu_i^E)."
